Timestamp;DateTime;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_tx;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_rx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_tx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_rx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_tx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_rx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_tx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_rx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_tx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_rx;Aggregated_tx;Aggregated_rx
1636000740;2021-11-04 07:39;95096000;97504688;0;0;0;0;146294296;129336808;170711904;98830952;412102200;325672448
1636000800;2021-11-04 07:40;92387488;68291664;0;0;0;0;130478712;139146392;201386576;93207096;424252776;300645152
1636000860;2021-11-04 07:41;93424672;68419032;0;0;0;0;118835512;131565864;172623000;82394032;384883184;282378928
1636000920;2021-11-04 07:42;89507232;103102416;0;0;0;0;127147024;158582592;128982872;111555024;345637128;373240032
1636000980;2021-11-04 07:43;84526560;82212336;0;0;0;0;153649368;112452840;95728216;72101040;333904144;266766216
1636001040;2021-11-04 07:44;78818904;90743952;0;0;0;0;135659256;123333792;94750136;95405984;309228296;309483728
1636001100;2021-11-04 07:45;81581256;93671728;0;0;0;0;143724984;116443720;111560768;115296992;336867008;325412440
1636001160;2021-11-04 07:46;91196136;66752888;0;0;0;0;125631792;88282320;124076032;92788720;340903960;247823928
1636001220;2021-11-04 07:47;86478264;58648952;0;0;0;0;154131120;102109976;99293680;119084040;339903064;279842968
1636001280;2021-11-04 07:48;75162912;70517304;0;0;0;0;127435824;128487760;97727976;88755648;300326712;287760712
1636001340;2021-11-04 07:49;76903104;68893136;0;0;0;0;119557520;115401800;111490416;107117656;307951040;291412592
1636001400;2021-11-04 07:50;78789440;63830768;0;0;0;0;91629472;118704976;114613056;136073256;285031968;318609000
1636001460;2021-11-04 07:51;75392144;82335480;0;0;0;0;126332160;125596360;131720768;100195656;333445072;308127496
1636001520;2021-11-04 07:52;79052600;124220672;0;0;0;0;103241328;135712008;118129800;99664688;300423728;359597368
1636001580;2021-11-04 07:53;78246896;82659648;0;0;0;0;110811992;110192096;118327216;90747664;307386104;283599408
1636001640;2021-11-04 07:54;80374944;72412608;0;0;0;0;135796000;86612008;120762080;109856272;336933024;268880888
1636001700;2021-11-04 07:55;77547688;83881808;0;0;0;0;111622384;94654872;106032776;132012800;295202848;310549480
1636001760;2021-11-04 07:56;76566752;102261216;0;0;0;0;139463864;104869120;127839192;140745624;343869808;347875960
1636001820;2021-11-04 07:57;78283912;116074760;0;0;0;0;132235688;130819504;115059800;162749448;325579400;409643712
1636001880;2021-11-04 07:58;78880752;125304440;0;0;0;0;137762480;153053296;119263472;143403592;335906704;421761328
1636001940;2021-11-04 07:59;80112952;119868136;0;0;0;0;138317216;122241584;118771624;139336600;337201792;381446320
1636002000;2021-11-04 08:00;85085792;116169192;0;0;0;0;114776040;171935032;122733152;218625280;322594984;506729504
1636002060;2021-11-04 08:01;86990600;146486072;0;0;0;0;103288792;184049736;136165208;183998984;326444600;514534792
1636002120;2021-11-04 08:02;91048176;133253352;0;0;0;0;118974752;167102912;109346560;166614112;319369488;466970376
1636002180;2021-11-04 08:03;95395456;99190000;0;0;0;0;135308360;131064512;109080168;139803472;339783984;370057984
1636002240;2021-11-04 08:04;96741144;83273488;0;0;0;0;146658576;144774968;114524824;143777128;357924544;371825584
1636002300;2021-11-04 08:05;91554568;82976208;0;0;0;0;122502352;122715272;96345336;158657880;310402256;364349360
1636002360;2021-11-04 08:06;85037816;87759936;0;0;0;0;161991400;134488352;102531480;150034552;349560696;372282840
1636002420;2021-11-04 08:07;81724592;66537032;0;0;0;0;122395704;105952848;95236488;170792648;299356784;343282528
1636002480;2021-11-04 08:08;82277240;102099784;0;0;0;0;134836592;106689192;111884040;138343304;328997872;347132280
1636002540;2021-11-04 08:09;84317496;90437960;0;0;0;0;119674480;152463480;121624272;139353512;325616248;382254952
1636002600;2021-11-04 08:10;79934544;89420720;0;0;0;0;132714032;138387736;107013632;206478648;319662208;434287104
1636002660;2021-11-04 08:11;87602984;103891720;0;0;0;0;147761672;136021560;102371288;128597624;337735944;368510904
1636002720;2021-11-04 08:12;82075680;111498048;0;0;0;0;116142704;157460344;122807048;151104584;321025432;420062976
1636002780;2021-11-04 08:13;89594488;110360440;0;0;0;0;106204104;174020560;115997328;153281048;311795920;437662048
1636002840;2021-11-04 08:14;100037728;87253552;0;0;0;0;116657176;140906784;139039384;155792944;355734288;383953280
1636002900;2021-11-04 08:15;79119808;115135952;0;0;0;0;87366688;149050928;144718368;164757488;311204864;428944368
1636002960;2021-11-04 08:16;81135072;108314960;0;0;0;0;113304384;133274888;126350480;130382032;320789936;371971880
1636003020;2021-11-04 08:17;79770224;87939000;0;0;0;0;120611128;144983512;136230736;129773128;336612088;362695640
1636003080;2021-11-04 08:18;79714944;83023192;0;0;0;0;112525280;186572248;110993912;154710776;303234136;424306216
1636003140;2021-11-04 08:19;88478480;92006784;0;0;0;0;115620584;155103264;103889480;128081784;307988544;375191832
1636003200;2021-11-04 08:20;75617336;60785400;0;0;0;0;106657288;138565560;121912352;165104856;304186976;364455816
1636003260;2021-11-04 08:21;79216024;79717968;0;0;0;0;118606976;136317664;124443896;170972648;322266896;387008280
1636003320;2021-11-04 08:22;74738792;69580688;0;0;0;0;94645200;148879112;89531976;157424976;258915968;375884776
1636003380;2021-11-04 08:23;74113944;54077568;0;0;0;0;91000736;185891896;81602760;214780944;246717440;454750408
1636003440;2021-11-04 08:24;77125592;56529336;0;0;0;0;92427704;159572832;124798208;183026704;294351504;399128872
1636003500;2021-11-04 08:25;73807368;45785624;0;0;0;0;80698208;189464192;85726576;211883808;240232152;447133624
1636003560;2021-11-04 08:26;70299096;64810984;0;0;0;0;91393960;185942648;96689456;209971568;258382512;460725200
1636003620;2021-11-04 08:27;78433656;62610784;0;0;0;0;127588728;227743040;104891304;153171864;310913688;443525688
1636003680;2021-11-04 08:28;82325656;70805024;0;0;0;0;135152088;211322040;117730752;154271864;335208496;436398928
1636003740;2021-11-04 08:29;75093040;73463104;0;0;0;0;135108280;180099616;121684912;151984640;331886232;405547360
1636003800;2021-11-04 08:30;69004928;63292776;0;0;0;0;106802280;226598048;107222776;184602608;283029984;474493432
1636003860;2021-11-04 08:31;76977720;80281392;0;0;0;0;141202568;195538200;127063008;156846640;345243296;432666232
1636003920;2021-11-04 08:32;71307192;73288928;0;0;0;0;148388392;188982664;123783336;181370808;343478920;443642400
1636003980;2021-11-04 08:33;75632456;104742032;0;0;0;0;152764168;174883152;122796128;183212568;351192752;462837752
1636004040;2021-11-04 08:34;71428312;89625624;0;0;0;0;126465288;176649376;139014192;206998456;336907792;473273456
1636004100;2021-11-04 08:35;71245376;85297728;0;0;0;0;127402672;167058624;121621592;163688736;320269640;416045088
1636004160;2021-11-04 08:36;69631008;106942520;0;0;0;0;113202856;179712632;144104432;175427656;326938296;462082808
1636004220;2021-11-04 08:37;70088688;108673416;0;0;0;0;126864768;210568288;131087448;167921792;328040904;487163496
1636004280;2021-11-04 08:38;69721976;130692688;0;0;0;0;140471280;245628048;125229832;191538936;335423088;567859672
1636004340;2021-11-04 08:39;66194712;87129912;0;0;0;0;141989384;246037264;126819904;181447368;335004000;514614544
1636004400;2021-11-04 08:40;81442768;119009352;0;0;0;0;112210680;256359384;101510720;186535296;295164168;561904032
1636004460;2021-11-04 08:41;84123016;123131312;0;0;0;0;107312504;229734424;95330680;222587536;286766200;575453272
1636004520;2021-11-04 08:42;86884824;76984112;0;0;0;0;132064688;200062536;106479240;192964872;325428752;470011520
1636004580;2021-11-04 08:43;87056288;69905200;0;0;0;0;119546664;212484880;108228112;197970560;314831064;480360640
1636004640;2021-11-04 08:44;101625392;90432896;0;0;0;0;125076912;235457144;120363928;215113664;347066232;541003704
1636004700;2021-11-04 08:45;95092592;109859520;0;0;0;0;148116848;231933456;132070824;230496088;375280264;572289064
1636004760;2021-11-04 08:46;88541376;73793296;0;0;0;0;155639064;209057272;114738088;186561872;358918528;469412440
1636004820;2021-11-04 08:47;84482384;70990544;0;0;0;0;133201472;223426008;139244136;201013336;356927992;495429888
1636004880;2021-11-04 08:48;82277256;110390032;0;0;0;0;129846256;250810272;114566936;195502408;326690448;556702712
1636004940;2021-11-04 08:49;84349088;109419584;0;0;0;0;142246768;216416768;131352344;210367984;357948200;536204336
1636005000;2021-11-04 08:50;83111744;116707632;0;0;0;0;148567432;234200320;128175136;185051304;359854312;535959256
1636005060;2021-11-04 08:51;83315064;96448424;0;0;0;0;155015440;231325000;110235208;182301992;348565712;510075416
1636005120;2021-11-04 08:52;89659776;101475472;0;0;0;0;160858808;243973928;100591080;198020696;351109664;543470096
1636005180;2021-11-04 08:53;90328992;126622088;0;0;0;0;138132232;211666768;137950992;188229512;366412216;526518368
1636005240;2021-11-04 08:54;84328056;107316928;0;0;0;0;118646272;220209032;149293656;235140624;352267984;562666584
1636005300;2021-11-04 08:55;96999216;103869376;0;0;0;0;100833144;283197696;71902016;252967376;269734376;640034448
1636005360;2021-11-04 08:56;81432656;91634536;0;0;0;0;86481136;268082880;97811824;224807344;265725616;584524760
1636005420;2021-11-04 08:57;93899360;81062048;0;0;0;0;109352440;312459152;95302528;239701984;298554328;633223184
1636005480;2021-11-04 08:58;97381408;90775696;0;0;0;0;116236480;238958600;92708144;213402904;306326032;543137200
1636005540;2021-11-04 08:59;94625000;90955864;0;0;0;0;118365240;244912848;105799792;227257008;318790032;563125720
1636005600;2021-11-04 09:00;88077536;91285128;0;0;0;0;151566512;322553696;128535504;276149968;368179552;689988792
1636005660;2021-11-04 09:01;86170816;89784128;0;0;0;0;142773712;282919544;120237456;273297264;349181984;646000936
1636005720;2021-11-04 09:02;99465704;117939896;0;0;0;0;123240288;295881272;144456768;236244816;367162760;650065984
1636005780;2021-11-04 09:03;98310816;72497696;0;0;0;0;145083600;282745208;136807928;275455368;380202344;630698272
1636005840;2021-11-04 09:04;91312920;89674832;0;0;0;0;134340464;263335920;127696760;273445680;353350144;626456432
1636005900;2021-11-04 09:05;96955816;84770368;0;0;0;0;153905256;247276296;123217704;220936792;374078776;552983456
1636005960;2021-11-04 09:06;83395296;76466136;0;0;0;0;146690792;266089824;121366968;207158408;351453056;549714368
1636006020;2021-11-04 09:07;88316056;85986808;0;0;0;0;138137080;215594624;113743096;219689168;340196232;521270600
1636006080;2021-11-04 09:08;94279992;101300800;0;0;0;0;158954024;278989720;110949488;253702880;364183504;633993400
1636006140;2021-11-04 09:09;94415056;74535224;0;0;0;0;144067496;322304992;134024760;206365584;372507312;603205800
1636006200;2021-11-04 09:10;92633936;99347784;0;0;0;0;143955064;341664864;111726920;230293832;348315920;671306480
1636006260;2021-11-04 09:11;84460640;88643752;0;0;0;0;168348240;331204808;124863136;245648648;377672016;665497208
1636006320;2021-11-04 09:12;75119320;99299000;0;0;0;0;154502520;285176864;117407928;259245880;347029768;643721744
1636006380;2021-11-04 09:13;74535944;101585168;0;0;0;0;133365048;244771368;130249648;256551960;338150640;602908496
1636006440;2021-11-04 09:14;78686544;89904448;0;0;0;0;153964968;274029440;117394920;259610336;350046432;623544224
1636006500;2021-11-04 09:15;76998024;94640568;0;0;0;0;133307744;272984136;115693368;262438672;325999136;630063376
1636006560;2021-11-04 09:16;82807256;142416360;0;0;0;0;147242968;315887848;127149992;259339776;357200216;717643984
1636006620;2021-11-04 09:17;79505448;110829560;0;0;0;0;140363584;284153104;129162096;293570768;349031128;688553432
1636006680;2021-11-04 09:18;84040488;112988384;0;0;0;0;150848200;288190544;120272928;263068632;355161616;664247560
1636006740;2021-11-04 09:19;78199136;100281456;0;0;0;0;144361168;320519576;130679392;307991808;353239696;728792840
1636006800;2021-11-04 09:20;90099568;106467008;0;0;0;0;140428768;283650824;137215128;309301536;367743464;699419368
1636006860;2021-11-04 09:21;84316616;99515416;0;0;0;0;132299456;271337648;149472720;322113496;366088792;692966560
1636006920;2021-11-04 09:22;78595448;113653064;0;0;0;0;116933064;311009384;144857488;270158392;340386000;694820840
1636006980;2021-11-04 09:23;86281544;123519136;0;0;0;0;123065136;302375216;150720472;270628640;360067152;696522992
1636007040;2021-11-04 09:24;80398224;105754104;0;0;0;0;124523424;264773352;151064096;244674488;355985744;615201944
1636007100;2021-11-04 09:25;84674888;84516264;0;0;0;0;132576608;274383624;137665344;231367608;354916840;590267496
1636007160;2021-11-04 09:26;79015032;97747608;0;0;0;0;145375184;320422008;124533216;286594528;348923432;704764144
1636007220;2021-11-04 09:27;88573568;100064248;0;0;0;0;142200704;332947576;116396568;307012704;347170840;740024528
1636007280;2021-11-04 09:28;76537000;114139744;0;0;0;0;150867832;290440632;108663744;333843224;336068576;738423600
1636007340;2021-11-04 09:29;77919008;138898184;0;0;0;0;146358944;295375144;130809000;252165360;355086952;686438688
1636007400;2021-11-04 09:30;73094296;115225400;0;0;0;0;134723368;307438608;124293424;263932472;332111088;686596480
1636007460;2021-11-04 09:31;83014544;104761840;0;0;0;0;135037320;365822688;127463768;290923120;345515632;761507648
1636007520;2021-11-04 09:32;75492280;117481464;0;0;0;0;145496024;304480224;128101024;291389520;349089328;713351208
1636007580;2021-11-04 09:33;71354584;110781168;0;0;0;0;113705720;287552736;143117304;284831256;328177608;683165160
1636007640;2021-11-04 09:34;71874200;88187688;0;0;0;0;162561360;292077384;98265648;302173072;332701208;682438144
1636007700;2021-11-04 09:35;85411968;126165144;0;0;0;0;193481656;340450040;97807584;308519456;376701208;775134640
1636007760;2021-11-04 09:36;69388520;101244864;0;0;0;0;181339248;319230736;87722320;298475016;338450088;718950616
1636007820;2021-11-04 09:37;79234376;141580688;0;0;0;0;199867504;333518384;78344384;276001336;357446264;751100408
1636007880;2021-11-04 09:38;82182560;139117608;0;0;0;0;190883600;316947208;87886408;307225504;360952568;763290320
1636007940;2021-11-04 09:39;75084224;162706168;0;0;0;0;177422096;307552336;87701744;309871112;340208064;780129616
1636008000;2021-11-04 09:40;70855088;102757704;0;0;0;0;197481528;320264888;64091896;264147056;332428512;687169648
1636008060;2021-11-04 09:41;73825568;137297824;0;0;0;0;172677912;295525040;88810928;196824144;335314408;629647008
1636008120;2021-11-04 09:42;74043664;86050736;0;0;0;0;193698512;199382496;83906672;205191960;351648848;490625192
1636008180;2021-11-04 09:43;70753288;69213744;0;0;0;0;190356144;206409296;84328592;200229640;345438024;475852680
1636008240;2021-11-04 09:44;76620504;70764728;0;0;0;0;189391176;232763424;80369600;235331496;346381280;538859648
1636008300;2021-11-04 09:45;74205952;85292488;0;0;0;0;192438984;228522192;82944656;185863000;349589592;499677680
1636008360;2021-11-04 09:46;78615464;82008408;0;0;0;0;193555208;241736224;85087096;179697552;357257768;503442184
1636008420;2021-11-04 09:47;83928304;77826968;0;0;0;0;183315584;227396432;69604048;189817960;336847936;495041360
1636008480;2021-11-04 09:48;94491472;81089800;0;0;0;0;195495184;269711960;74356296;236471352;364342952;587273112
1636008540;2021-11-04 09:49;86952608;77819688;0;0;0;0;183010208;241150864;79567120;200369984;349529936;519340536
1636008600;2021-11-04 09:50;87165808;46575088;0;0;0;0;194025680;245153616;91065680;184664896;372257168;476393600
1636008660;2021-11-04 09:51;90012536;56808008;0;0;0;0;193583432;242173008;75500664;197396584;359096632;496377600
1636008720;2021-11-04 09:52;86134568;58197656;0;0;0;0;204184800;242595144;68605992;181102696;358925360;481895496
1636008780;2021-11-04 09:53;77741408;76272720;0;0;0;0;179091368;238646464;97056808;180602712;353889584;495521896
1636008840;2021-11-04 09:54;85313752;102945272;0;0;0;0;187400872;236913768;77609176;201197912;350323800;541056952
1636008900;2021-11-04 09:55;89997072;95733864;0;0;0;0;179627400;227796264;74786984;206872848;344411456;530402976
1636008960;2021-11-04 09:56;79971296;118322224;0;0;0;0;185259696;216871768;84031504;166131872;349262496;501325864
1636009020;2021-11-04 09:57;77631096;112519936;0;0;0;0;187409968;228497256;78632608;270082656;343673672;611099848
1636009080;2021-11-04 09:58;87502608;115596464;0;0;0;0;189985880;239850312;80744712;248331960;358233200;603778736
1636009140;2021-11-04 09:59;86447600;150763880;0;0;0;0;172639800;253578848;94306600;191880016;353394000;596222744
1636009200;2021-11-04 10:00;80730320;132634552;0;0;0;0;214260360;259331736;67135472;223195272;362126152;615161560
1636009260;2021-11-04 10:01;84121056;103924208;0;0;0;0;195294056;272308488;80837384;261529168;360252496;637761864
1636009320;2021-11-04 10:02;79445336;101419824;0;0;0;0;188325312;270249000;96200872;201480040;363971520;573148864
1636009380;2021-11-04 10:03;73337520;99218016;0;0;0;0;198762360;262611016;103214056;275166872;375313936;636995904
1636009440;2021-11-04 10:04;67565344;129508328;0;0;0;0;221124216;265357312;92402872;265514008;381092432;660379648
1636009500;2021-11-04 10:05;85260072;136395736;0;0;0;0;182356320;238510608;109381832;211622600;376998224;586528944
1636009560;2021-11-04 10:06;76235984;99240744;0;0;0;0;182604240;306212496;117529600;166159088;376369824;571612328
1636009620;2021-11-04 10:07;78423312;133071976;0;0;0;0;177849592;289059232;123636200;178383928;379909104;600515136
1636009680;2021-11-04 10:08;71856480;112771864;0;0;0;0;201797304;280893016;98674112;215426832;372327896;609091712
1636009740;2021-11-04 10:09;67500248;109449872;0;0;0;0;199975488;255607864;91556992;190534856;359032728;555592592
1636009800;2021-11-04 10:10;75814576;97535712;0;0;0;0;193238232;244392064;108634552;187356760;377687360;529284536
1636009860;2021-11-04 10:11;73626704;133093224;0;0;0;0;181574104;278983152;104641648;175918240;359842456;587994616
1636009920;2021-11-04 10:12;95093560;105626384;0;0;0;0;184689336;246690240;106754552;182192816;386537448;534509440
1636009980;2021-11-04 10:13;227969208;144358336;0;0;0;0;212917272;249696632;90258376;170021176;531144856;564076144
1636010040;2021-11-04 10:14;217561080;93839888;0;0;0;0;196560480;227716832;76181888;187094936;490303448;508651656
1636010100;2021-11-04 10:15;215980928;139469680;0;0;0;0;179610784;222411648;99832464;173928352;495424176;535809680
1636010160;2021-11-04 10:16;182847328;175363752;0;0;0;0;183716048;187919592;86494760;180780952;453058136;544064296
1636010220;2021-11-04 10:17;93448256;196770368;0;0;0;0;178080488;180223528;94453560;169031288;365982304;546025184
1636010280;2021-11-04 10:18;105305464;123660480;0;0;0;0;192314664;165534048;74850936;158298072;372471064;447492600
1636010340;2021-11-04 10:19;88371328;133203248;0;0;0;0;199948264;254980936;78877072;228749656;367196664;616933840
1636010400;2021-11-04 10:20;93557712;153125200;0;0;0;0;141937992;282993576;57762040;238073824;293257744;674192600
1636010460;2021-11-04 10:21;93036472;168230808;0;0;0;0;186172400;224950872;88406952;246252056;367615824;639433736
1636010520;2021-11-04 10:22;90288776;146988888;0;0;0;0;205805128;174678976;67167280;230856872;363261184;552524736
1636010580;2021-11-04 10:23;89327112;132031672;0;0;0;0;176834776;264450736;88658136;306040312;354820024;702522720
1636010640;2021-11-04 10:24;87399352;139635088;0;0;0;0;189149544;229754792;78599712;207991232;355148608;577381112
1636010700;2021-11-04 10:25;77781208;116963856;0;0;0;0;171227392;227055632;92328304;215238976;341336904;559258464
1636010760;2021-11-04 10:26;80262840;133072544;0;0;0;0;187139104;220645728;80857520;216541864;348259464;570260136
1636010820;2021-11-04 10:27;101392912;150889584;0;0;0;0;183663448;214674960;97598328;222438544;382654688;588003088
1636010880;2021-11-04 10:28;87493864;202891024;0;0;0;0;194177048;242732616;73138968;235641976;354809880;681265616
1636010940;2021-11-04 10:29;86581952;165619104;0;0;0;0;185569880;240545232;102370152;281040472;374521984;687204808
1636011000;2021-11-04 10:30;86504120;150418448;0;0;0;0;189617448;240911840;84279792;254643888;360401360;645974176
1636011060;2021-11-04 10:31;89643008;133724360;0;0;0;0;174788184;236745952;94674952;254573320;359106144;625043632
1636011120;2021-11-04 10:32;91024696;109160032;0;0;0;0;184766824;213020888;83417000;228551296;359208520;550732216
1636011180;2021-11-04 10:33;85286248;94669488;0;0;0;0;171215968;248755272;106294072;243218032;362796288;586642792
1636011240;2021-11-04 10:34;83598128;94078368;0;0;0;0;179923096;260630264;89604816;230692048;353126040;585400680
1636011300;2021-11-04 10:35;78111544;108257024;0;0;0;0;184731280;196945728;87044496;237268192;349887320;542470944
1636011360;2021-11-04 10:36;84150600;118278968;0;0;0;0;184620920;204101144;77813272;302529832;346584792;624909944
1636011420;2021-11-04 10:37;89766384;108239296;0;0;0;0;183367072;227279096;84828160;221659864;357961616;557178256
1636011480;2021-11-04 10:38;94345024;122545232;0;0;0;0;212205592;273412032;67003616;224261400;373554232;620218664
1636011540;2021-11-04 10:39;81829120;121229280;0;0;0;0;180978848;241896032;69830528;202352024;332638496;565477336
1636011600;2021-11-04 10:40;90220784;128847944;0;0;0;0;208740968;206849000;72833968;200657760;371795720;536354704
1636011660;2021-11-04 10:41;90248216;93105816;0;0;0;0;190055856;187194968;85482064;245971792;365786136;526272576
1636011720;2021-11-04 10:42;84373768;117432624;0;0;0;0;186146584;236584792;99614800;234408832;370135152;588426248
1636011780;2021-11-04 10:43;78054520;95496440;0;0;0;0;162676832;228103520;90372344;223068136;331103696;546668096
1636011840;2021-11-04 10:44;78332768;94546080;0;0;0;0;200433320;220798304;84830688;220682768;363596776;536027152
1636011900;2021-11-04 10:45;78710272;104596136;0;0;0;0;195779344;208908576;81543104;198326432;356032720;511831144
1636011960;2021-11-04 10:46;78049280;96304224;0;0;0;0;203617432;243109608;75398888;231716280;357065600;571130112
1636012020;2021-11-04 10:47;76910096;119648424;0;0;0;0;190971312;218499056;81305888;235893080;349187296;574040560
1636012080;2021-11-04 10:48;78807600;108387592;0;0;0;0;198634360;270629008;78361120;260394936;355803080;639411536
1636012140;2021-11-04 10:49;76374512;114911064;0;0;0;0;171120232;285733312;107011384;259159888;354506128;659804264
1636012200;2021-11-04 10:50;80870128;111527496;0;0;0;0;190285208;278378608;75064856;222763632;346220192;612669736
1636012260;2021-11-04 10:51;83290408;104887952;0;0;0;0;186286288;283771976;86368936;224677976;355945632;613337904
1636012320;2021-11-04 10:52;81745760;116496072;0;0;0;0;193607192;232486600;82845832;221381352;358198784;570364024
1636012380;2021-11-04 10:53;83737544;120799128;0;0;0;0;193963904;284406568;72424344;234907472;350125792;640113168
1636012440;2021-11-04 10:54;78888400;133737464;0;0;0;0;196797312;272660736;81229024;288075552;356914736;694473752
1636012500;2021-11-04 10:55;90110120;112566808;0;0;0;0;187587352;245928064;79050272;220847520;356747744;579342392
1636012560;2021-11-04 10:56;84290600;136915128;0;0;0;0;181824032;248407864;85729584;212744680;351844216;598067672
1636012620;2021-11-04 10:57;86177400;140256144;0;0;0;0;198487264;278642376;80512952;216479608;365177616;635378128
1636012680;2021-11-04 10:58;84416640;189738168;0;0;0;0;178860272;275444640;93926040;201862016;357202952;667044824
1636012740;2021-11-04 10:59;84258672;306893152;0;0;0;0;198336184;263418592;87641456;237230496;370236312;807542240
1636012800;2021-11-04 11:00;79778728;260093968;0;0;0;0;194694888;250572280;85104792;282770832;359578408;793437080
1636012860;2021-11-04 11:01;84207328;191417040;0;0;0;0;183704760;276063480;88225056;270460048;356137144;737940568
1636012920;2021-11-04 11:02;87860232;213514648;0;0;0;0;194146168;297668056;79964008;259592080;361970408;770774784
1636012980;2021-11-04 11:03;119039192;163806952;0;0;0;0;211178256;313071880;66897456;254252384;397114904;731131216
1636013040;2021-11-04 11:04;191504088;225841520;0;0;0;0;200553720;292087872;72815808;252819808;464873616;770749200
1636013100;2021-11-04 11:05;200153840;211793784;0;0;0;0;205646656;266862104;71490176;227483544;477290672;706139432
1636013160;2021-11-04 11:06;204190112;135120784;0;0;0;0;198459728;290287864;84873296;326583448;487523136;751992096
1636013220;2021-11-04 11:07;171587432;144390344;0;0;0;0;186341152;274981112;81533040;286276776;439461624;705648232
1636013280;2021-11-04 11:08;139091240;138347040;0;0;0;0;197138040;211243080;76390352;242421280;412619632;592011400
1636013340;2021-11-04 11:09;135092048;140073152;0;0;0;0;177812832;232948696;105206408;308796608;418111288;681818456
1636013400;2021-11-04 11:10;161995096;157347976;0;0;0;0;195052448;265242368;84472928;290387272;441520472;712977616
1636013460;2021-11-04 11:11;179471728;144506304;0;0;0;0;196564976;280916808;73930912;327105632;449967616;752528744
1636013520;2021-11-04 11:12;159150632;172701184;0;0;0;0;195750528;301754880;69175568;332790016;424076728;807246080
1636013580;2021-11-04 11:13;136632992;160595592;0;0;0;0;181173944;371579760;77346128;339351784;395153064;871527136
1636013640;2021-11-04 11:14;150477448;142945096;0;0;0;0;185695312;288989432;88518208;275051280;424690968;706985808
1636013700;2021-11-04 11:15;122324976;181787920;0;0;0;0;176172584;282671832;100604192;256755360;399101752;721215112
1636013760;2021-11-04 11:16;163268192;127637448;0;0;0;0;180456328;304098664;98941704;309337296;442666224;741073408
1636013820;2021-11-04 11:17;147979104;148878920;0;0;0;0;156343128;299498064;93787344;276544376;398109576;724921360
1636013880;2021-11-04 11:18;171304096;167395384;0;0;0;0;183734720;278712936;74263752;295301024;429302568;741409344
1636013940;2021-11-04 11:19;159046848;127087000;0;0;0;0;192082664;213917168;91175568;330439272;442305080;671443440
1636014000;2021-11-04 11:20;163600584;138619600;0;0;0;0;198332840;249129856;83033056;356427456;444966480;744176912
1636014060;2021-11-04 11:21;111585472;127445808;0;0;0;0;197508536;305927312;80852208;309991128;389946216;743364248
1636014120;2021-11-04 11:22;96153456;118064584;0;0;0;0;178248688;327827464;92699352;341279600;367101496;787171648
1636014180;2021-11-04 11:23;97218408;140642800;0;0;0;0;170920952;362471200;105190128;325066872;373329488;828180872
1636014240;2021-11-04 11:24;99636312;167780416;0;0;0;0;175133064;290125704;89743224;235752232;364512600;693658352
1636014300;2021-11-04 11:25;93438760;141210504;0;0;0;0;195821616;279004656;79409032;252264600;368669408;672479760
1636014360;2021-11-04 11:26;98616576;151013808;0;0;0;0;184359432;279172224;89291632;281379440;372267640;711565472
1636014420;2021-11-04 11:27;91825152;164792800;0;0;0;0;219995632;277110880;62873528;331491048;374694312;773394728
1636014480;2021-11-04 11:28;89723416;169017392;0;0;0;0;208233880;315231392;74639912;256519360;372597208;740768144
1636014540;2021-11-04 11:29;80253504;151476408;0;0;0;0;193521592;310805720;70266976;285137208;344042072;747419336
1636014600;2021-11-04 11:30;90137456;178897536;0;0;0;0;224268280;347528048;65271144;306211960;379676880;832637544
1636014660;2021-11-04 11:31;101554824;155774728;0;0;0;0;199457104;294532680;76933472;303327808;377945400;753635216
1636014720;2021-11-04 11:32;113541336;126200160;0;0;0;0;214842328;284504208;79249816;306537424;407633480;717241792
1636014780;2021-11-04 11:33;112604408;178754040;0;0;0;0;192065056;255875208;67307584;269552744;371977048;704181992
1636014840;2021-11-04 11:34;110742312;154376632;0;0;0;0;204405008;237427536;65162552;264474400;380309872;656278568
1636014900;2021-11-04 11:35;85998816;124216648;0;0;0;0;191440768;199244232;70200768;285541752;347640352;609002632
1636014960;2021-11-04 11:36;92285168;133787168;0;0;0;0;200944768;219231368;65981656;270985328;359211592;624003864
1636015020;2021-11-04 11:37;85782888;83934760;0;0;0;0;205597072;209792328;63303872;246358728;354683832;540085816
1636015080;2021-11-04 11:38;80955728;106579960;0;0;0;0;203951000;166603016;67065568;244977528;351972296;518160504
1636015140;2021-11-04 11:39;93176776;76756192;0;0;0;0;180255144;209331616;85968000;239246336;359399920;525334144
1636015200;2021-11-04 11:40;82175696;113963624;0;0;0;0;170244344;201123264;80471456;249266624;332891496;564353512
